date,year,month,quarter,season,weekday,consumption_mwh,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,renewable_total_mwh,renewable_share_pct
2020-03-13,2020,3,1,Spring,Friday,1473421.0,118822.0,674269.0,100876.0,893967.0,60.67
2020-03-14,2020,3,1,Spring,Saturday,1235797.0,149403.0,191977.0,76387.0,417767.0,33.81
2020-03-15,2020,3,1,Spring,Sunday,1144188.0,175573.0,483502.0,125348.0,784423.0,68.56
2020-03-16,2020,3,1,Spring,Monday,1391213.0,176784.0,151306.0,49758.0,377848.0,27.16
2020-03-17,2020,3,1,Spring,Tuesday,1421462.0,116976.0,186121.0,124554.0,427651.0,30.09
2020-03-18,2020,3,1,Spring,Wednesday,1407180.0,163366.0,294674.0,77744.0,535784.0,38.08
2020-03-19,2020,3,1,Spring,Thursday,1377249.0,145197.0,55969.0,9093.0,210259.0,15.27
2020-03-20,2020,3,1,Spring,Friday,1357128.0,105592.0,195442.0,63331.0,364365.0,26.85
2020-03-21,2020,3,1,Spring,Saturday,1214636.0,90828.0,544567.0,134829.0,770224.0,63.41
2020-03-22,2020,3,1,Spring,Sunday,1133753.0,211172.0,464515.0,116567.0,792254.0,69.88
2020-03-23,2020,3,1,Spring,Monday,1347799.0,227668.0,364427.0,122885.0,714980.0,53.05
2020-03-24,2020,3,1,Spring,Tuesday,1360482.0,225093.0,330605.0,101878.0,657576.0,48.33
2020-03-25,2020,3,1,Spring,Wednesday,1352286.0,224392.0,377500.0,54514.0,656406.0,48.54
2020-03-26,2020,3,1,Spring,Thursday,1341967.0,188848.0,410788.0,41522.0,641158.0,47.78
2020-03-27,2020,3,1,Spring,Friday,1299313.0,207744.0,332571.0,65882.0,606197.0,46.66
2020-03-28,2020,3,1,Spring,Saturday,1141136.0,210558.0,282411.0,108805.0,601774.0,52.73
2020-03-29,2020,3,1,Spring,Sunday,1140310.0,79375.0,528363.0,114772.0,722510.0,63.36
2020-03-30,2020,3,1,Spring,Monday,1343675.0,164729.0,209377.0,86709.0,460815.0,34.3
2020-03-31,2020,3,1,Spring,Tuesday,1340802.0,179102.0,116151.0,30783.0,326036.0,24.32
2020-04-01,2020,4,2,Spring,Wednesday,1347710.0,212147.0,202776.0,96622.0,511545.0,37.96
2020-04-02,2020,4,2,Spring,Thursday,1349026.0,191795.0,357477.0,140756.0,690028.0,51.15
2020-04-03,2020,4,2,Spring,Friday,1319251.0,137598.0,307418.0,98495.0,543511.0,41.2
2020-04-04,2020,4,2,Spring,Saturday,1117842.0,211404.0,119705.0,58008.0,389117.0,34.81
2020-04-05,2020,4,2,Spring,Sunday,1059699.0,239149.0,403251.0,111486.0,753886.0,71.14
2020-04-06,2020,4,2,Spring,Monday,1251044.0,235172.0,276195.0,90302.0,601669.0,48.09
2020-04-07,2020,4,2,Spring,Tuesday,1264209.0,224427.0,151517.0,23805.0,399749.0,31.62
2020-04-08,2020,4,2,Spring,Wednesday,1240673.0,226347.0,118701.0,19654.0,364702.0,29.4
2020-04-09,2020,4,2,Spring,Thursday,1208420.0,211219.0,137042.0,31083.0,379344.0,31.39
2020-04-10,2020,4,2,Spring,Friday,1005635.0,224637.0,92686.0,5814.0,323137.0,32.13
2020-04-11,2020,4,2,Spring,Saturday,1017331.0,235133.0,67626.0,26771.0,329530.0,32.39
2020-04-12,2020,4,2,Spring,Sunday,944117.0,211054.0,129983.0,52833.0,393870.0,41.72
2020-04-13,2020,4,2,Spring,Monday,993448.0,164063.0,435521.0,116514.0,716098.0,72.08
2020-04-14,2020,4,2,Spring,Tuesday,1203944.0,186880.0,246998.0,88151.0,522029.0,43.36
2020-04-15,2020,4,2,Spring,Wednesday,1233638.0,231430.0,231089.0,87756.0,550275.0,44.61
2020-04-16,2020,4,2,Spring,Thursday,1241170.0,230060.0,130131.0,27473.0,387664.0,31.23
2020-04-17,2020,4,2,Spring,Friday,1225625.0,230368.0,81211.0,17150.0,328729.0,26.82
2020-04-18,2020,4,2,Spring,Saturday,1059896.0,194706.0,172351.0,64979.0,432036.0,40.76
2020-04-19,2020,4,2,Spring,Sunday,1008116.0,211858.0,352447.0,77940.0,642245.0,63.71
2020-04-20,2020,4,2,Spring,Monday,1252182.0,252988.0,555375.0,90233.0,898596.0,71.76
2020-04-21,2020,4,2,Spring,Tuesday,1293187.0,254123.0,620133.0,103936.0,978192.0,75.64
2020-04-22,2020,4,2,Spring,Wednesday,1280425.0,262249.0,434265.0,108751.0,805265.0,62.89
2020-04-23,2020,4,2,Spring,Thursday,1274340.0,256266.0,104215.0,16781.0,377262.0,29.6
2020-04-24,2020,4,2,Spring,Friday,1230859.0,219716.0,283120.0,81904.0,584740.0,47.51
2020-04-25,2020,4,2,Spring,Saturday,1080290.0,212147.0,144528.0,29333.0,386008.0,35.73
2020-04-26,2020,4,2,Spring,Sunday,1017683.0,235881.0,34767.0,9983.0,280631.0,27.58
2020-04-27,2020,4,2,Spring,Monday,1247331.0,223722.0,68791.0,23645.0,316158.0,25.35
2020-04-28,2020,4,2,Spring,Tuesday,1275575.0,148092.0,127508.0,10179.0,285779.0,22.4
2020-04-29,2020,4,2,Spring,Wednesday,1286821.0,116190.0,181152.0,29503.0,326845.0,25.4
2020-04-30,2020,4,2,Spring,Thursday,1249111.0,125449.0,358844.0,90478.0,574771.0,46.01
2020-05-01,2020,5,2,Spring,Friday,1001657.0,149671.0,336235.0,45303.0,531209.0,53.03
2020-05-02,2020,5,2,Spring,Saturday,1044406.0,144741.0,309449.0,29245.0,483435.0,46.29
2020-05-03,2020,5,2,Spring,Sunday,986299.0,177447.0,108052.0,16731.0,302230.0,30.64
2020-05-04,2020,5,2,Spring,Monday,1261222.0,140003.0,143845.0,47978.0,331826.0,26.31
2020-05-05,2020,5,2,Spring,Tuesday,1294675.0,200483.0,197087.0,34969.0,432539.0,33.41
2020-05-06,2020,5,2,Spring,Wednesday,1266814.0,263725.0,201331.0,40555.0,505611.0,39.91
2020-05-07,2020,5,2,Spring,Thursday,1256038.0,253925.0,92519.0,23971.0,370415.0,29.49
2020-05-08,2020,5,2,Spring,Friday,1203373.0,253178.0,49556.0,23004.0,325738.0,27.07
2020-05-09,2020,5,2,Spring,Saturday,1058848.0,203286.0,73010.0,1758.0,278054.0,26.26
2020-05-10,2020,5,2,Spring,Sunday,990281.0,163642.0,193923.0,83796.0,441361.0,44.57
2020-05-11,2020,5,2,Spring,Monday,1316508.0,82936.0,495884.0,121870.0,700690.0,53.22
2020-05-12,2020,5,2,Spring,Tuesday,1296022.0,213634.0,199978.0,74910.0,488522.0,37.69
2020-05-13,2020,5,2,Spring,Wednesday,1305010.0,148064.0,119353.0,61743.0,329160.0,25.22
2020-05-14,2020,5,2,Spring,Thursday,1284203.0,173379.0,174206.0,33264.0,380849.0,29.66
2020-05-15,2020,5,2,Spring,Friday,1259983.0,186341.0,211711.0,86154.0,484206.0,38.43
2020-05-16,2020,5,2,Spring,Saturday,1085381.0,241074.0,205565.0,74015.0,520654.0,47.97
2020-05-17,2020,5,2,Spring,Sunday,1008625.0,252965.0,218838.0,98431.0,570234.0,56.54
2020-05-18,2020,5,2,Spring,Monday,1256918.0,242700.0,195630.0,80263.0,518593.0,41.26
2020-05-19,2020,5,2,Spring,Tuesday,1277944.0,227033.0,141014.0,37772.0,405819.0,31.76
2020-05-20,2020,5,2,Spring,Wednesday,1236914.0,178788.0,45309.0,1015.0,225112.0,18.2
2020-05-21,2020,5,2,Spring,Thursday,1000325.0,266888.0,62778.0,16915.0,346581.0,34.65
2020-05-22,2020,5,2,Spring,Friday,1113829.0,155352.0,215615.0,101510.0,472477.0,42.42
2020-05-23,2020,5,2,Spring,Saturday,1067643.0,111947.0,330704.0,115919.0,558570.0,52.32
2020-05-24,2020,5,2,Spring,Sunday,1016287.0,179552.0,409879.0,96540.0,685971.0,67.5
2020-05-25,2020,5,2,Spring,Monday,1280442.0,154951.0,308790.0,59643.0,523384.0,40.88
2020-05-26,2020,5,2,Spring,Tuesday,1273656.0,227523.0,38745.0,1178.0,267446.0,21.0
2020-05-27,2020,5,2,Spring,Wednesday,1272144.0,255970.0,115185.0,37564.0,408719.0,32.13
2020-05-28,2020,5,2,Spring,Thursday,1278793.0,242293.0,226044.0,24096.0,492433.0,38.51
2020-05-29,2020,5,2,Spring,Friday,1224696.0,245473.0,132792.0,15515.0,393780.0,32.15
2020-05-30,2020,5,2,Spring,Saturday,1043232.0,222115.0,229383.0,21089.0,472587.0,45.3
2020-05-31,2020,5,2,Spring,Sunday,947675.0,237455.0,255606.0,62315.0,555376.0,58.6
2020-06-01,2020,6,2,Summer,Monday,965528.0,290429.0,193088.0,50031.0,533548.0,55.26
2020-06-02,2020,6,2,Summer,Tuesday,1252617.0,276706.0,85168.0,14238.0,376112.0,30.03
2020-06-03,2020,6,2,Summer,Wednesday,1287826.0,233551.0,95018.0,82474.0,411043.0,31.92
2020-06-04,2020,6,2,Summer,Thursday,1306630.0,102425.0,153837.0,90542.0,346804.0,26.54
2020-06-05,2020,6,2,Summer,Friday,1281334.0,142098.0,395366.0,66115.0,603579.0,47.11
2020-06-06,2020,6,2,Summer,Saturday,1093006.0,163693.0,371491.0,120988.0,656172.0,60.03
2020-06-07,2020,6,2,Summer,Sunday,1007468.0,132175.0,205018.0,36299.0,373492.0,37.07
2020-06-08,2020,6,2,Summer,Monday,1248860.0,181642.0,42141.0,15919.0,239702.0,19.19
2020-06-09,2020,6,2,Summer,Tuesday,1280845.0,129343.0,90278.0,1577.0,221198.0,17.27
2020-06-10,2020,6,2,Summer,Wednesday,1267393.0,115419.0,114286.0,24537.0,254242.0,20.06
2020-06-11,2020,6,2,Summer,Thursday,1090558.0,126933.0,117727.0,115217.0,359877.0,33.0
2020-06-12,2020,6,2,Summer,Friday,1150179.0,249785.0,185948.0,104439.0,540172.0,46.96
2020-06-13,2020,6,2,Summer,Saturday,1056285.0,222197.0,191441.0,96551.0,510189.0,48.3
2020-06-14,2020,6,2,Summer,Sunday,1006797.0,88180.0,199451.0,70899.0,358530.0,35.61
2020-06-15,2020,6,2,Summer,Monday,1248138.0,137576.0,98430.0,28004.0,264010.0,21.15
2020-06-16,2020,6,2,Summer,Tuesday,1282307.0,163683.0,21823.0,3955.0,189461.0,14.78
2020-06-17,2020,6,2,Summer,Wednesday,1288280.0,188835.0,77989.0,24817.0,291641.0,22.64
2020-06-18,2020,6,2,Summer,Thursday,1284894.0,171939.0,107257.0,25949.0,305145.0,23.75
2020-06-19,2020,6,2,Summer,Friday,1240226.0,153272.0,135203.0,9305.0,297780.0,24.01
2020-06-20,2020,6,2,Summer,Saturday,1048126.0,170332.0,228330.0,17090.0,415752.0,39.67
2020-06-21,2020,6,2,Summer,Sunday,976772.0,226352.0,87153.0,27477.0,340982.0,34.91
2020-06-22,2020,6,2,Summer,Monday,1260135.0,226095.0,135754.0,12414.0,374263.0,29.7
2020-06-23,2020,6,2,Summer,Tuesday,1284533.0,279510.0,77265.0,8575.0,365350.0,28.44
2020-06-24,2020,6,2,Summer,Wednesday,1293845.0,269499.0,128796.0,21293.0,419588.0,32.43
2020-06-25,2020,6,2,Summer,Thursday,1296281.0,232674.0,182739.0,58306.0,473719.0,36.54
2020-06-26,2020,6,2,Summer,Friday,1250294.0,250518.0,129470.0,41093.0,421081.0,33.68
2020-06-27,2020,6,2,Summer,Saturday,1081840.0,227563.0,153307.0,19934.0,400804.0,37.05
2020-06-28,2020,6,2,Summer,Sunday,1013845.0,165157.0,226137.0,75108.0,466402.0,46.0
2020-06-29,2020,6,2,Summer,Monday,1281978.0,191913.0,257551.0,92174.0,541638.0,42.25
2020-06-30,2020,6,2,Summer,Tuesday,1317839.0,209320.0,455007.0,79307.0,743634.0,56.43
2020-07-01,2020,7,3,Summer,Wednesday,1332120.0,204011.0,268396.0,42615.0,515022.0,38.66
2020-07-02,2020,7,3,Summer,Thursday,1313019.0,178918.0,152895.0,13812.0,345625.0,26.32
2020-07-03,2020,7,3,Summer,Friday,1264405.0,204648.0,202708.0,59961.0,467317.0,36.96
2020-07-04,2020,7,3,Summer,Saturday,1094208.0,209036.0,479528.0,128397.0,816961.0,74.66
2020-07-05,2020,7,3,Summer,Sunday,1041522.0,168853.0,532420.0,100440.0,801713.0,76.98
2020-07-06,2020,7,3,Summer,Monday,1323207.0,205721.0,541403.0,122176.0,869300.0,65.7
2020-07-07,2020,7,3,Summer,Tuesday,1312447.0,222841.0,200967.0,87855.0,511663.0,38.99
2020-07-08,2020,7,3,Summer,Wednesday,1322517.0,146685.0,95092.0,29290.0,271067.0,20.5
2020-07-09,2020,7,3,Summer,Thursday,1329468.0,167001.0,156938.0,12351.0,336290.0,25.3
2020-07-10,2020,7,3,Summer,Friday,1282229.0,170571.0,306385.0,60588.0,537544.0,41.92
2020-07-11,2020,7,3,Summer,Saturday,1060013.0,193818.0,128490.0,54592.0,376900.0,35.56
2020-07-12,2020,7,3,Summer,Sunday,980552.0,242624.0,92426.0,33158.0,368208.0,37.55
2020-07-13,2020,7,3,Summer,Monday,1256979.0,270671.0,42335.0,23090.0,336096.0,26.74
2020-07-14,2020,7,3,Summer,Tuesday,1303883.0,213881.0,84364.0,25706.0,323951.0,24.85
2020-07-15,2020,7,3,Summer,Wednesday,1332133.0,127032.0,47726.0,4300.0,179058.0,13.44
2020-07-16,2020,7,3,Summer,Thursday,1324999.0,107956.0,49293.0,4685.0,161934.0,12.22
2020-07-17,2020,7,3,Summer,Friday,1267450.0,180141.0,40791.0,5166.0,226098.0,17.84
2020-07-18,2020,7,3,Summer,Saturday,1068965.0,216212.0,16636.0,18254.0,251102.0,23.49
2020-07-19,2020,7,3,Summer,Sunday,996150.0,226897.0,56301.0,18115.0,301313.0,30.25
2020-07-20,2020,7,3,Summer,Monday,1267010.0,215316.0,128260.0,26447.0,370023.0,29.2
2020-07-21,2020,7,3,Summer,Tuesday,1278638.0,237878.0,121196.0,36905.0,395979.0,30.97
2020-07-22,2020,7,3,Summer,Wednesday,1300696.0,242067.0,66657.0,16159.0,324883.0,24.98
2020-07-23,2020,7,3,Summer,Thursday,1298959.0,238937.0,46209.0,53784.0,338930.0,26.09
2020-07-24,2020,7,3,Summer,Friday,1254317.0,183021.0,207710.0,39263.0,429994.0,34.28
2020-07-25,2020,7,3,Summer,Saturday,1073688.0,185564.0,107531.0,57520.0,350615.0,32.66
2020-07-26,2020,7,3,Summer,Sunday,1006616.0,165992.0,236147.0,79421.0,481560.0,47.84
2020-07-27,2020,7,3,Summer,Monday,1263247.0,200065.0,155959.0,79496.0,435520.0,34.48
2020-07-28,2020,7,3,Summer,Tuesday,1301256.0,198205.0,399346.0,130769.0,728320.0,55.97
2020-07-29,2020,7,3,Summer,Wednesday,1273267.0,238254.0,282454.0,126329.0,647037.0,50.82
2020-07-30,2020,7,3,Summer,Thursday,1260482.0,259558.0,93412.0,45373.0,398343.0,31.6
2020-07-31,2020,7,3,Summer,Friday,1253749.0,261944.0,79688.0,34235.0,375867.0,29.98
2020-08-01,2020,8,3,Summer,Saturday,1068060.0,213471.0,141314.0,66627.0,421412.0,39.46
2020-08-02,2020,8,3,Summer,Sunday,988237.0,117011.0,98602.0,31348.0,246961.0,24.99
2020-08-03,2020,8,3,Summer,Monday,1210696.0,138635.0,76701.0,7445.0,222781.0,18.4
2020-08-04,2020,8,3,Summer,Tuesday,1228287.0,154656.0,62636.0,28516.0,245808.0,20.01
2020-08-05,2020,8,3,Summer,Wednesday,1241919.0,251492.0,143218.0,88786.0,483496.0,38.93
2020-08-06,2020,8,3,Summer,Thursday,1257189.0,260255.0,94651.0,22774.0,377680.0,30.04
2020-08-07,2020,8,3,Summer,Friday,1249146.0,250792.0,62709.0,14600.0,328101.0,26.27
2020-08-08,2020,8,3,Summer,Saturday,1091658.0,241363.0,52908.0,6465.0,300736.0,27.55
2020-08-09,2020,8,3,Summer,Sunday,1028860.0,214062.0,98300.0,37502.0,349864.0,34.01
2020-08-10,2020,8,3,Summer,Monday,1310484.0,202978.0,142819.0,65290.0,411087.0,31.37
2020-08-11,2020,8,3,Summer,Tuesday,1359276.0,217299.0,223723.0,87299.0,528321.0,38.87
2020-08-12,2020,8,3,Summer,Wednesday,1343781.0,225155.0,198476.0,95844.0,519475.0,38.66
2020-08-13,2020,8,3,Summer,Thursday,1340579.0,148753.0,128223.0,74072.0,351048.0,26.19
2020-08-14,2020,8,3,Summer,Friday,1288313.0,142358.0,53067.0,25967.0,221392.0,17.18
2020-08-15,2020,8,3,Summer,Saturday,1078657.0,163129.0,36211.0,27902.0,227242.0,21.07
2020-08-16,2020,8,3,Summer,Sunday,1027802.0,219943.0,121131.0,25456.0,366530.0,35.66
2020-08-17,2020,8,3,Summer,Monday,1296489.0,150735.0,91665.0,9976.0,252376.0,19.47
2020-08-18,2020,8,3,Summer,Tuesday,1314206.0,167780.0,71534.0,9004.0,248318.0,18.89
2020-08-19,2020,8,3,Summer,Wednesday,1311181.0,215008.0,58420.0,25694.0,299122.0,22.81
2020-08-20,2020,8,3,Summer,Thursday,1333278.0,194690.0,149425.0,54029.0,398144.0,29.86
2020-08-21,2020,8,3,Summer,Friday,1321373.0,189329.0,238930.0,104927.0,533186.0,40.35
2020-08-22,2020,8,3,Summer,Saturday,1112371.0,122650.0,320298.0,122885.0,565833.0,50.87
2020-08-23,2020,8,3,Summer,Sunday,1025608.0,159761.0,370973.0,81551.0,612285.0,59.7
2020-08-24,2020,8,3,Summer,Monday,1285276.0,147618.0,200272.0,19325.0,367215.0,28.57
2020-08-25,2020,8,3,Summer,Tuesday,1318004.0,162804.0,256121.0,80506.0,499431.0,37.89
2020-08-26,2020,8,3,Summer,Wednesday,1384941.0,140183.0,824407.0,97955.0,1062545.0,76.72
2020-08-27,2020,8,3,Summer,Thursday,1327375.0,159374.0,268494.0,33856.0,461724.0,34.78
2020-08-28,2020,8,3,Summer,Friday,1277965.0,131684.0,237025.0,88604.0,457313.0,35.78
2020-08-29,2020,8,3,Summer,Saturday,1078359.0,123444.0,158672.0,39127.0,321243.0,29.79
2020-08-30,2020,8,3,Summer,Sunday,1005847.0,90344.0,101119.0,67156.0,258619.0,25.71
2020-08-31,2020,8,3,Summer,Monday,1293739.0,121783.0,82120.0,26490.0,230393.0,17.81
2020-09-01,2020,9,3,Autumn,Tuesday,1323980.0,131697.0,69994.0,17857.0,219548.0,16.58
2020-09-02,2020,9,3,Autumn,Wednesday,1317861.0,173261.0,42807.0,14437.0,230505.0,17.49
2020-09-03,2020,9,3,Autumn,Thursday,1336142.0,158747.0,266979.0,90232.0,515958.0,38.62
2020-09-04,2020,9,3,Autumn,Friday,1279545.0,156528.0,202324.0,77740.0,436592.0,34.12
2020-09-05,2020,9,3,Autumn,Saturday,1096686.0,123701.0,182760.0,108558.0,415019.0,37.84
2020-09-06,2020,9,3,Autumn,Sunday,1023828.0,149486.0,126911.0,42182.0,318579.0,31.12
2020-09-07,2020,9,3,Autumn,Monday,1278376.0,182574.0,98090.0,60256.0,340920.0,26.67
2020-09-08,2020,9,3,Autumn,Tuesday,1332924.0,176559.0,274653.0,85006.0,536218.0,40.23
2020-09-09,2020,9,3,Autumn,Wednesday,1334440.0,174693.0,248049.0,119107.0,541849.0,40.6
2020-09-10,2020,9,3,Autumn,Thursday,1315593.0,164201.0,87515.0,37083.0,288799.0,21.95
2020-09-11,2020,9,3,Autumn,Friday,1270560.0,184683.0,54364.0,77190.0,316237.0,24.89
2020-09-12,2020,9,3,Autumn,Saturday,1103971.0,187815.0,227359.0,102907.0,518081.0,46.93
2020-09-13,2020,9,3,Autumn,Sunday,1017418.0,197050.0,166270.0,107045.0,470365.0,46.23
2020-09-14,2020,9,3,Autumn,Monday,1291879.0,203550.0,72789.0,16593.0,292932.0,22.67
2020-09-15,2020,9,3,Autumn,Tuesday,1326832.0,197296.0,57251.0,4237.0,258784.0,19.5
2020-09-16,2020,9,3,Autumn,Wednesday,1346841.0,162081.0,171500.0,83506.0,417087.0,30.97
2020-09-17,2020,9,3,Autumn,Thursday,1342444.0,172411.0,253200.0,49395.0,475006.0,35.38
2020-09-18,2020,9,3,Autumn,Friday,1307888.0,205156.0,226143.0,30950.0,462249.0,35.34
2020-09-19,2020,9,3,Autumn,Saturday,1117234.0,193839.0,198229.0,50404.0,442472.0,39.6
2020-09-20,2020,9,3,Autumn,Sunday,1033345.0,198044.0,139926.0,22177.0,360147.0,34.85
2020-09-21,2020,9,3,Autumn,Monday,1312309.0,192068.0,43900.0,1412.0,237380.0,18.09
2020-09-22,2020,9,3,Autumn,Tuesday,1336953.0,177593.0,30860.0,5971.0,214424.0,16.04
2020-09-23,2020,9,3,Autumn,Wednesday,1357388.0,120595.0,173113.0,75864.0,369572.0,27.23
2020-09-24,2020,9,3,Autumn,Thursday,1376184.0,132670.0,390486.0,112879.0,636035.0,46.22
2020-09-25,2020,9,3,Autumn,Friday,1338809.0,65115.0,246967.0,65395.0,377477.0,28.19
2020-09-26,2020,9,3,Autumn,Saturday,1165289.0,36650.0,318904.0,73112.0,428666.0,36.79
2020-09-27,2020,9,3,Autumn,Sunday,1086273.0,96856.0,108265.0,78260.0,283381.0,26.09
2020-09-28,2020,9,3,Autumn,Monday,1358736.0,111763.0,56155.0,17853.0,185771.0,13.67
2020-09-29,2020,9,3,Autumn,Tuesday,1388260.0,88967.0,53928.0,19290.0,162185.0,11.68
2020-09-30,2020,9,3,Autumn,Wednesday,1386547.0,115781.0,58239.0,69794.0,243814.0,17.58
